6356.6 106.0 8.20214 4.76054 3359.06
6356.6 107.0 8.20214 4.76054 3359.06
6356.6 108.0 8.20214 4.76054 3359.06
6356.6 109.0 8.20214 4.76054 3359.06
6356.6 110.0 8.20214 4.76054 3359.06
6356.6 111.0 8.20214 4.76054 3359.06
6356.6 112.0 8.19851 4.75815 3358.38
6356.6 113.0 8.19851 4.75815 3358.38
6356.6 114.0 8.19851 4.75815 3358.38
6356.6 115.0 8.19851 4.75815 3358.38
6356.6 116.0 8.19851 4.75815 3358.38
6356.6 117.0 8.19103 4.75323 3357.0
6356.6 118.0 8.18735 4.7508 3356.34
6356.6 119.0 8.18361 4.74833 3355.66
6356.6 120.0 8.17564 4.74312 3354.21
6356.6 121.0 8.17204 4.74073 3353.54
6356.6 122.0 8.16808 4.73815 3352.84
6356.6 123.0 8.16808 4.73815 3352.84
6356.6 124.0 8.16388 4.73542 3352.1
6356.6 125.0 8.16388 4.73542 3352.1
6356.6 126.0 8.15954 4.73262 3351.32
6356.6 127.0 8.15954 4.73262 3351.32
6356.6 128.0 8.15509 4.72971 3350.48
6356.6 129.0 8.15051 4.72675 3349.64
6356.6 130.0 8.15051 4.72675 3349.64
6356.6 131.0 7.94961 4.57625 3251.79
6356.6 132.0 7.94541 4.57343 3251.07
6356.6 133.0 7.93621 4.56736 3249.46
6356.6 134.0 7.93145 4.56422 3248.62
6356.6 135.0 7.94541 4.57343 3251.07
6356.6 136.0 8.15954 4.73262 3351.32
6356.6 137.0 8.19851 4.75815 3358.38
6356.6 138.0 8.20214 4.76054 3359.06
6356.6 139.0 8.20214 4.76054 3359.06
6356.6 140.0 8.20214 4.76054 3359.06
6356.6 141.0 8.20214 4.76054 3359.06
6356.6 142.0 8.20214 4.76054 3359.06
6356.6 143.0 8.20214 4.76054 3359.06
6356.6 144.0 8.20214 4.76054 3359.06
6356.6 145.0 8.20214 4.76054 3359.06
6356.6 146.0 8.20214 4.76054 3359.06
6356.6 147.0 8.20214 4.76054 3359.06
6356.6 148.0 8.20214 4.76054 3359.06
6356.6 149.0 8.20214 4.76054 3359.06
6356.6 150.0 8.20214 4.76054 3359.06
6356.6 151.0 8.20214 4.76054 3359.06
6356.6 152.0 8.20214 4.76054 3359.06
6356.6 153.0 8.20214 4.76054 3359.06
6356.6 154.0 8.20214 4.76054 3359.06
6356.6 155.0 8.20214 4.76054 3359.06
6356.6 156.0 8.20214 4.76054 3359.06
6356.6 157.0 8.20214 4.76054 3359.06
6356.6 158.0 8.20214 4.76054 3359.06
6356.6 159.0 8.20214 4.76054 3359.06
6356.6 160.0 8.20214 4.76054 3359.06
6356.6 161.0 8.20214 4.76054 3359.06
6356.6 162.0 8.20214 4.76054 3359.06
6356.6 163.0 8.20214 4.76054 3359.06
6356.6 164.0 8.20214 4.76054 3359.06
6356.6 165.0 8.20214 4.76054 3359.06
6356.6 166.0 8.20214 4.76054 3359.06
6356.6 167.0 8.20214 4.76054 3359.06
6356.6 168.0 8.20214 4.76054 3359.06
6356.6 169.0 8.20214 4.76054 3359.06
6356.6 170.0 8.20214 4.76054 3359.06
6356.6 171.0 8.20214 4.76054 3359.06
6356.6 172.0 8.20214 4.76054 3359.06
6356.6 173.0 8.19499 4.75583 3357.75
6356.6 174.0 8.18735 4.7508 3356.34
6356.6 175.0 8.17564 4.74312 3354.21
6356.6 176.0 8.15954 4.73262 3351.32
6356.6 177.0 7.94961 4.57625 3251.79
6356.6 178.0 7.93145 4.56422 3248.62
6356.6 179.0 7.90745 4.54836 3244.4
6356.6 180.0 7.90246 4.54509 3243.53
6327.7 0.0 7.32007 4.13545 3245.18
6327.7 1.0 7.72255 4.4409 3352.1
6327.7 2.0 7.91211 4.57107 3357.75
6327.7 3.0 8.04233 4.65111 3359.06
6327.7 4.0 8.07339 4.67265 3359.06
6327.7 5.0 8.0989 4.689 3359.06
6327.7 6.0 8.11179 4.69699 3359.06
6327.7 7.0 8.12406 4.70461 3359.06
6327.7 8.0 8.1372 4.71246 3359.06
6327.7 9.0 8.14981 4.72019 3359.06
6327.7 10.0 8.15608 4.72402 3359.06
6327.7 11.0 8.16278 4.728 3359.06
6327.7 12.0 8.16909 4.73178 3359.06
6327.7 13.0 8.18119 4.73915 3359.06
6327.7 14.0 8.19277 4.7463 3359.06
6327.7 15.0 8.19933 4.75015 3359.06
6327.7 16.0 8.20673 4.75432 3359.06
6327.7 17.0 8.21497 4.7588 3359.06
6327.7 18.0 8.22764 4.76635 3359.06
6327.7 19.0 8.24399 4.7736 3359.06
6327.7 20.0 8.24725 4.77423 3359.06
6327.7 21.0 8.2459 4.76879 3359.06
6327.7 22.0 8.25126 4.76694 3359.06
6327.7 23.0 8.26314 4.77283 3359.06
6327.7 24.0 8.26971 4.77709 3359.06
6327.7 25.0 8.27735 4.78206 3359.06
6327.7 26.0 8.28938 4.7899 3359.06
6327.7 27.0 8.29718 4.79513 3359.06
6327.7 28.0 8.30578 4.80088 3359.06
6327.7 29.0 8.29718 4.79513 3359.06
6327.7 30.0 8.28938 4.7899 3359.06
6327.7 31.0 8.28938 4.7899 3359.06
6327.7 32.0 8.27735 4.78206 3359.06
6327.7 33.0 8.28938 4.7899 3359.06
6327.7 34.0 8.28938 4.7899 3359.06
6327.7 35.0 8.28938 4.7899 3359.06
6327.7 36.0 8.27735 4.78206 3359.06
6327.7 37.0 8.26971 4.77709 3359.06
6327.7 38.0 8.25471 4.76768 3359.06
6327.7 39.0 8.24725 4.77423 3359.06
6327.7 40.0 8.21497 4.7588 3359.06
6327.7 41.0 8.16278 4.728 3359.06
6327.7 42.0 8.07963 4.67666 3359.06
6327.7 43.0 7.89463 4.55873 3357.0
6327.7 44.0 7.70362 4.42733 3352.1
6327.7 45.0 7.50753 4.27706 3249.46
6327.7 46.0 7.43968 4.22553 3248.62
6327.7 47.0 7.45124 4.23431 3248.62
6327.7 48.0 7.58246 4.33325 3251.79
6327.7 49.0 7.70362 4.42733 3352.1
6327.7 50.0 7.79476 4.49141 3354.21
6327.7 51.0 7.886 4.55267 3357.0
6327.7 52.0 7.94426 4.59192 3358.38
6327.7 53.0 7.9912 4.61738 3359.06
6327.7 54.0 8.00569 4.6265 3359.06
6327.7 55.0 8.0336 4.64495 3359.06
6327.7 56.0 8.05619 4.66079 3359.06
6327.7 57.0 8.07963 4.67666 3359.06
6327.7 58.0 8.11179 4.69699 3359.06
6327.7 59.0 8.1372 4.71246 3359.06
6327.7 60.0 8.14981 4.72019 3359.06
6327.7 61.0 8.16278 4.728 3359.06
6327.7 62.0 8.16909 4.73178 3359.06
6327.7 63.0 8.16909 4.73178 3359.06
6327.7 64.0 8.16909 4.73178 3359.06
6327.7 65.0 8.16909 4.73178 3359.06
6327.7 66.0 8.18119 4.73915 3359.06
6327.7 67.0 8.19277 4.7463 3359.06
6327.7 68.0 8.20673 4.75432 3359.06
6327.7 69.0 8.216 4.76054 3359.06
6327.7 70.0 8.24399 4.7736 3359.06
6327.7 71.0 8.2459 4.76879 3359.06
6327.7 72.0 8.25126 4.76694 3359.06
6327.7 73.0 8.25471 4.76768 3359.06
6327.7 74.0 8.25126 4.76694 3359.06
6327.7 75.0 8.2459 4.76879 3359.06
6327.7 76.0 8.2459 4.76879 3359.06
6327.7 77.0 8.25126 4.76694 3359.06
6327.7 78.0 8.25126 4.76694 3359.06
6327.7 79.0 8.2459 4.76879 3359.06
6327.7 80.0 8.2459 4.76879 3359.06
6327.7 81.0 8.25126 4.76694 3359.06
6327.7 82.0 8.2459 4.76879 3359.06
6327.7 83.0 8.2459 4.76879 3359.06
6327.7 84.0 8.25126 4.76694 3359.06
6327.7 85.0 8.25471 4.76768 3359.06
6327.7 86.0 8.26314 4.77283 3359.06
6327.7 87.0 8.30578 4.80088 3359.06
6327.7 88.0 8.40307 4.86792 3359.06
6327.7 89.0 8.42195 4.88076 3359.06
6327.7 90.0 8.42195 4.88076 3359.06
6327.7 91.0 8.40307 4.86792 3359.06
6327.7 92.0 8.27735 4.78206 3359.06
6327.7 93.0 8.2459 4.76879 3359.06
6327.7 94.0 8.2459 4.76879 3359.06
6327.7 95.0 8.24725 4.77423 3359.06
6327.7 96.0 8.24399 4.7736 3359.06
6327.7 97.0 8.24399 4.7736 3359.06
6327.7 98.0 8.216 4.76054 3359.06
6327.7 99.0 8.20673 4.75432 3359.06
6327.7 100.0 8.18623 4.74244 3359.06
6327.7 101.0 8.16278 4.728 3359.06
6327.7 102.0 8.13068 4.70857 3359.06
6327.7 103.0 8.0989 4.689 3359.06
6327.7 104.0 8.06213 4.66491 3359.06
6327.7 105.0 8.04233 4.65111 3359.06
6327.7 106.0 8.00569 4.6265 3359.06
6327.7 107.0 7.9912 4.61738 3359.06
6327.7 108.0 7.97866 4.6104 3359.06
6327.7 109.0 7.96693 4.60409 3359.06
6327.7 110.0 7.9552 4.59784 3359.06
6327.7 111.0 7.9552 4.59784 3359.06
6327.7 112.0 7.94426 4.59192 3358.38
6327.7 113.0 7.94426 4.59192 3358.38
6327.7 114.0 7.94426 4.59192 3358.38
6327.7 115.0 7.93615 4.587 3358.38
6327.7 116.0 7.92864 4.58226 3358.38
6327.7 117.0 7.9035 4.56509 3357.0
6327.7 118.0 7.8696 4.54158 3356.34
6327.7 119.0 7.82861 4.51445 3355.66
6327.7 120.0 7.79476 4.49141 3354.21
6327.7 121.0 7.76832 4.47316 3353.54
6327.7 122.0 7.74117 4.45408 3352.84
6327.7 123.0 7.72255 4.4409 3352.84
6327.7 124.0 7.71316 4.43416 3352.1
6327.7 125.0 7.69019 4.41612 3352.1
6327.7 126.0 7.67632 4.40415 3351.32
6327.7 127.0 7.65333 4.38574 3351.32
6327.7 128.0 7.63312 4.37071 3350.48
6327.7 129.0 7.61313 4.35599 3349.64
6327.7 130.0 7.59278 4.34087 3349.64
6327.7 131.0 7.56159 4.31768 3251.79
6327.7 132.0 7.52949 4.29356 3251.07
6327.7 133.0 7.48521 4.26021 3249.46
6327.7 134.0 7.43968 4.22553 3248.62
6327.7 135.0 7.49639 4.26867 3251.07
6327.7 136.0 7.70362 4.42733 3351.32
6327.7 137.0 7.93615 4.587 3358.38
6327.7 138.0 8.08601 4.68074 3359.06
6327.7 139.0 8.12406 4.70461 3359.06
6327.7 140.0 8.1372 4.71246 3359.06
6327.7 141.0 8.14343 4.71622 3359.06
6327.7 142.0 8.14981 4.72019 3359.06
6327.7 143.0 8.14981 4.72019 3359.06
6327.7 144.0 8.15608 4.72402 3359.06
6327.7 145.0 8.15608 4.72402 3359.06
6327.7 146.0 8.15608 4.72402 3359.06
6327.7 147.0 8.16278 4.728 3359.06
6327.7 148.0 8.16278 4.728 3359.06
6327.7 149.0 8.16909 4.73178 3359.06
6327.7 150.0 8.16909 4.73178 3359.06
6327.7 151.0 8.16909 4.73178 3359.06
6327.7 152.0 8.16909 4.73178 3359.06
6327.7 153.0 8.16909 4.73178 3359.06
6327.7 154.0 8.17499 4.73542 3359.06
6327.7 155.0 8.17499 4.73542 3359.06
6327.7 156.0 8.18119 4.73915 3359.06
6327.7 157.0 8.18119 4.73915 3359.06
6327.7 158.0 8.18119 4.73915 3359.06
6327.7 159.0 8.18623 4.74244 3359.06
6327.7 160.0 8.18623 4.74244 3359.06
6327.7 161.0 8.18623 4.74244 3359.06
6327.7 162.0 8.19277 4.7463 3359.06
6327.7 163.0 8.18623 4.74244 3359.06
6327.7 164.0 8.18623 4.74244 3359.06
6327.7 165.0 8.18119 4.73915 3359.06
6327.7 166.0 8.17499 4.73542 3359.06
6327.7 167.0 8.16278 4.728 3359.06
6327.7 168.0 8.14981 4.72019 3359.06
6327.7 169.0 8.12406 4.70461 3359.06
6327.7 170.0 8.09238 4.68485 3359.06
6327.7 171.0 8.05619 4.66079 3359.06
6327.7 172.0 7.97866 4.6104 3359.06
6327.7 173.0 7.9208 4.57707 3357.75
6327.7 174.0 7.85327 4.53089 3356.34
6327.7 175.0 7.78608 4.48542 3354.21
6327.7 176.0 7.69019 4.41612 3351.32
6327.7 177.0 7.58246 4.33325 3251.79
6327.7 178.0 7.43968 4.22553 3248.62
6327.7 179.0 7.26661 4.09374 3244.4
6327.7 180.0 7.21237 4.05044 3243.53
6298.9 0.0 7.17158 3.97726 3236.65
6298.9 1.0 7.51974 4.23828 3284.86
6298.9 2.0 7.8102 4.41517 3313.8
6298.9 3.0 7.95191 4.51134 3338.02
6298.9 4.0 8.0046 4.54866 3343.14
6298.9 5.0 8.04424 4.57708 3347.7
6298.9 6.0 8.06729 4.59333 3350.02
6298.9 7.0 8.082 4.60354 3352.19
6298.9 8.0 8.08931 4.60859 3354.67
6298.9 9.0 8.11757 4.62865 3357.03
6298.9 10.0 8.12459 4.63363 3358.2
6298.9 11.0 8.13839 4.64322 3359.51
6298.9 12.0 8.15166 4.65218 3360.69
6298.9 13.0 8.17082 4.66504 3362.89
6298.9 14.0 8.17709 4.66927 3364.97
6298.9 15.0 8.18341 4.67357 3366.27
6298.9 16.0 8.1897 4.67788 3367.84
6298.9 17.0 8.19589 4.6821 3369.68
6298.9 18.0 8.22628 4.70294 3372.2
6298.9 19.0 8.23228 4.70699 3376.69
6298.9 20.0 8.24366 4.71449 3377.6
6298.9 21.0 8.23802 4.71074 3378.33
6298.9 22.0 8.24366 4.71449 3380.88
6298.9 23.0 8.2667 4.73013 3383.77
6298.9 24.0 8.27234 4.73398 3385.1
6298.9 25.0 8.28921 4.74558 3386.7
6298.9 26.0 8.30053 4.75353 3389.39
6298.9 27.0 8.29485 4.74953 3391.02
6298.9 28.0 8.30614 4.75746 3392.86
6298.9 29.0 8.31168 4.7613 3391.02
6298.9 30.0 8.29485 4.74953 3389.39
6298.9 31.0 8.28921 4.74558 3389.39
6298.9 32.0 8.28921 4.74558 3386.7
6298.9 33.0 8.28358 4.7417 3389.39
6298.9 34.0 8.27793 4.73781 3389.39
6298.9 35.0 8.29485 4.74953 3389.39
6298.9 36.0 8.29485 4.74953 3386.7
6298.9 37.0 8.28358 4.7417 3385.1
6298.9 38.0 8.26088 4.72617 3381.88
6298.9 39.0 8.23802 4.71074 3377.6
6298.9 40.0 8.20204 4.6863 3369.68
6298.9 41.0 8.13839 4.64322 3359.51
6298.9 42.0 8.02076 4.56023 3344.21
6298.9 43.0 7.82269 4.42346 3310.13
6298.9 44.0 7.48596 4.217 3282.36
6298.9 45.0 7.29138 4.07409 3253.69
6298.9 46.0 7.23946 4.03191 3246.8
6298.9 47.0 7.25267 4.0426 3247.94
6298.9 48.0 7.35433 4.12484 3261.84
6298.9 49.0 7.48596 4.217 3282.36
6298.9 50.0 7.64959 4.31434 3294.74
6298.9 51.0 7.78529 4.39855 3308.39
6298.9 52.0 7.88089 4.46271 3319.55
6298.9 53.0 7.91226 4.48433 3328.8
6298.9 54.0 7.92242 4.49127 3331.42
6298.9 55.0 7.95191 4.51134 3336.44
6298.9 56.0 7.98772 4.53663 3340.52
6298.9 57.0 8.02863 4.56589 3344.21
6298.9 58.0 8.06729 4.59333 3350.02
6298.9 59.0 8.09648 4.61365 3354.67
6298.9 60.0 8.12459 4.63363 3357.03
6298.9 61.0 8.13839 4.64322 3359.51
6298.9 62.0 8.14511 4.64779 3360.69
6298.9 63.0 8.14511 4.64779 3360.69
6298.9 64.0 8.14511 4.64779 3360.69
6298.9 65.0 8.15166 4.65218 3360.69
6298.9 66.0 8.16451 4.6608 3362.89
6298.9 67.0 8.18341 4.67357 3364.97
6298.9 68.0 8.20204 4.6863 3367.84
6298.9 69.0 8.20809 4.69042 3369.28
6298.9 70.0 8.20809 4.69042 3376.69
6298.9 71.0 8.23802 4.71074 3378.33
6298.9 72.0 8.25503 4.72219 3380.88
6298.9 73.0 8.26088 4.72617 3381.88
6298.9 74.0 8.2667 4.73013 3380.88
6298.9 75.0 8.25503 4.72219 3378.33
6298.9 76.0 8.24933 4.71831 3378.33
6298.9 77.0 8.24366 4.71449 3380.88
6298.9 78.0 8.24933 4.71831 3380.88
6298.9 79.0 8.24933 4.71831 3378.33
6298.9 80.0 8.24933 4.71831 3378.33
6298.9 81.0 8.24933 4.71831 3380.88
6298.9 82.0 8.24933 4.71831 3378.33
6298.9 83.0 8.25503 4.72219 3378.33
6298.9 84.0 8.25503 4.72219 3380.88
6298.9 85.0 8.2667 4.73013 3381.88
6298.9 86.0 8.27793 4.73781 3383.77
6298.9 87.0 8.32248 4.76869 3392.86
6298.9 88.0 8.4348 4.84953 3413.82
6298.9 89.0 8.51999 4.91573 3418.03
6298.9 90.0 8.51999 4.91573 3418.03
6298.9 91.0 8.41904 4.83772 3413.82
6298.9 92.0 8.30053 4.75353 3386.7
6298.9 93.0 8.25503 4.72219 3378.33
6298.9 94.0 8.24933 4.71831 3378.33
6298.9 95.0 8.23802 4.71074 3377.6
6298.9 96.0 8.23228 4.70699 3376.69
6298.9 97.0 8.22628 4.70294 3376.69
6298.9 98.0 8.20809 4.69042 3369.28
6298.9 99.0 8.19589 4.6821 3367.84
6298.9 100.0 8.16451 4.6608 3363.69
6298.9 101.0 8.12459 4.63363 3359.51
6298.9 102.0 8.08931 4.60859 3353.44
6298.9 103.0 8.03644 4.5715 3347.7
6298.9 104.0 7.98772 4.53663 3341.46
6298.9 105.0 7.95191 4.51134 3338.02
6298.9 106.0 7.92242 4.49127 3331.42
6298.9 107.0 7.91226 4.48433 3328.8
6298.9 108.0 7.89136 4.46998 3326.33
6298.9 109.0 7.89136 4.46998 3324.0
6298.9 110.0 7.88089 4.46271 3321.66
6298.9 111.0 7.86978 4.4552 3321.66
6298.9 112.0 7.86978 4.4552 3319.55
6298.9 113.0 7.86978 4.4552 3319.55
6298.9 114.0 7.86978 4.4552 3319.55
6298.9 115.0 7.85859 4.44759 3318.18
6298.9 116.0 7.84712 4.43979 3316.99
6298.9 117.0 7.8102 4.41517 3312.04
6298.9 118.0 7.7582 4.38124 3305.59
6298.9 119.0 7.69688 4.34373 3299.53
6298.9 120.0 7.62864 4.303 3294.74
6298.9 121.0 7.58256 4.27332 3291.06
6298.9 122.0 7.51974 4.23828 3287.36
6298.9 123.0 7.50197 4.22737 3284.86
6298.9 124.0 7.47107 4.20692 3283.61
6298.9 125.0 7.45647 4.19687 3278.85
6298.9 126.0 7.44298 4.18706 3275.02
6298.9 127.0 7.4199 4.17443 3270.37
6298.9 128.0 7.39193 4.15428 3267.68
6298.9 129.0 7.37936 4.14452 3265.34
6298.9 130.0 7.35433 4.12484 3262.99
6298.9 131.0 7.32917 4.10481 3259.53
6298.9 132.0 7.30406 4.08441 3256.02
6298.9 133.0 7.2657 4.05318 3251.36
6298.9 134.0 7.23946 4.03191 3246.8
6298.9 135.0 7.29138 4.07409 3252.51
6298.9 136.0 7.51974 4.23828 3282.36
6298.9 137.0 7.86978 4.4552 3318.18
6298.9 138.0 8.02863 4.56589 3345.34
6298.9 139.0 8.082 4.60354 3352.19
6298.9 140.0 8.09648 4.61365 3354.67
6298.9 141.0 8.11057 4.6237 3355.84
6298.9 142.0 8.11757 4.62865 3357.03
6298.9 143.0 8.12459 4.63363 3357.03
6298.9 144.0 8.13156 4.63851 3358.2
6298.9 145.0 8.12459 4.63363 3358.2
6298.9 146.0 8.13839 4.64322 3358.2
6298.9 147.0 8.13839 4.64322 3359.51
6298.9 148.0 8.14511 4.64779 3359.51
6298.9 149.0 8.15166 4.65218 3360.69
6298.9 150.0 8.14511 4.64779 3360.69
6298.9 151.0 8.13839 4.64322 3360.69
6298.9 152.0 8.15166 4.65218 3360.69
6298.9 153.0 8.15166 4.65218 3360.69
6298.9 154.0 8.15814 4.65652 3361.74
6298.9 155.0 8.15166 4.65218 3361.74
6298.9 156.0 8.17082 4.66504 3362.89
6298.9 157.0 8.16451 4.6608 3362.89
6298.9 158.0 8.16451 4.6608 3362.89
6298.9 159.0 8.16451 4.6608 3363.69
6298.9 160.0 8.16451 4.6608 3363.69
6298.9 161.0 8.17709 4.66927 3363.69
6298.9 162.0 8.17709 4.66927 3364.97
6298.9 163.0 8.17709 4.66927 3363.69
6298.9 164.0 8.17082 4.66504 3363.69
6298.9 165.0 8.15814 4.65652 3362.89
6298.9 166.0 8.15814 4.65652 3361.74
6298.9 167.0 8.13839 4.64322 3359.51
6298.9 168.0 8.11757 4.62865 3357.03
6298.9 169.0 8.08931 4.60859 3352.19
6298.9 170.0 8.04424 4.57708 3346.49
6298.9 171.0 7.97891 4.53036 3340.52
6298.9 172.0 7.91226 4.48433 3326.33
6298.9 173.0 7.83508 4.43167 3315.6
6298.9 174.0 7.72877 4.36298 3303.12
6298.9 175.0 7.59836 4.28336 3293.53
6298.9 176.0 7.45647 4.19687 3278.85
6298.9 177.0 7.35433 4.12484 3261.84
6298.9 178.0 7.25267 4.0426 3246.8
6298.9 179.0 7.12945 3.9435 3230.97
6298.9 180.0 7.10076 3.92061 3225.37
6270.0 0.0 7.38264 4.06756 3232.59
6270.0 1.0 7.46522 4.10826 3276.06
6270.0 2.0 7.65016 4.23351 3322.67
6270.0 3.0 7.7836 4.33188 3345.3
6270.0 4.0 7.85563 4.38699 3353.83
6270.0 5.0 7.91112 4.4309 3360.34
6270.0 6.0 7.91987 4.4378 3364.23
6270.0 7.0 7.94577 4.45796 3366.74
6270.0 8.0 7.95429 4.46456 3368.01
6270.0 9.0 7.99533 4.49628 3372.87
6270.0 10.0 8.00318 4.50238 3374.09
6270.0 11.0 8.02658 4.52029 3376.52
6270.0 12.0 8.04187 4.53184 3378.92
6270.0 13.0 8.07858 4.55943 3382.41
6270.0 14.0 8.06408 4.54859 3383.56
6270.0 15.0 8.07858 4.55943 3384.71
6270.0 16.0 8.07858 4.55943 3385.86
6270.0 17.0 8.0857 4.56474 3387.0
6270.0 18.0 8.14721 4.61014 3392.6
6270.0 19.0 8.16031 4.61975 3393.73
6270.0 20.0 8.16031 4.61975 3395.9
6270.0 21.0 8.14054 4.6052 3394.83
6270.0 22.0 8.14721 4.61014 3395.9
6270.0 23.0 8.1863 4.6387 3400.24
6270.0 24.0 8.2049 4.65204 3401.31
6270.0 25.0 8.22298 4.66473 3404.5
6270.0 26.0 8.24073 4.67713 3406.62
6270.0 27.0 8.22298 4.66473 3405.56
6270.0 28.0 8.24657 4.68124 3407.68
6270.0 29.0 8.26376 4.69304 3408.73
6270.0 30.0 8.23487 4.67304 3405.56
6270.0 31.0 8.22898 4.66894 3404.5
6270.0 32.0 8.22898 4.66894 3404.5
6270.0 33.0 8.21092 4.65629 3403.44
6270.0 34.0 8.1863 4.6387 3402.37
6270.0 35.0 8.22898 4.66894 3405.56
6270.0 36.0 8.23487 4.67304 3405.56
6270.0 37.0 8.22298 4.66473 3403.44
6270.0 38.0 8.17987 4.634 3399.15
6270.0 39.0 8.14721 4.61014 3394.83
6270.0 40.0 8.09983 4.57523 3388.13
